2018.03.12,2487000,0,2528000,2539000,2479000,173779,True
2018.03.09,2487000,27000,2472000,2527000,2462000,286088,True
2018.03.08,2460000,29000,2460000,2474000,2404000,389273,True
2018.03.07,2431000,80000,2410000,2445000,2361000,428541,True
2018.03.06,2351000,91000,2296000,2355000,2291000,308467,True
2018.03.05,2260000,41000,2291000,2308000,2254000,282019,False
2018.03.02,2301000,52000,2329000,2340000,2300000,265310,False
2018.02.28,2353000,16000,2369000,2405000,2350000,303247,False
2018.02.27,2369000,0,2418000,2419000,2369000,196611,True
2018.02.26,2369000,8000,2364000,2378000,2354000,191213,True
2018.02.23,2361000,23000,2338000,2390000,2338000,248466,True
2018.02.22,2338000,26000,2363000,2363000,2338000,177399,False
2018.02.21,2364000,6000,2364000,2379000,2342000,257604,False
2018.02.20,2370000,49000,2402000,2408000,2361000,202452,False
2018.02.19,2419000,31000,2490000,2490000,2393000,307069,False
2018.02.14,2450000,73000,2404000,2455000,2397000,378118,True
2018.02.13,2377000,91000,2310000,2403000,2310000,378465,True
2018.02.12,2286000,51000,2255000,2316000,2252000,315099,True
2018.02.09,2235000,65000,2222000,2259000,2221000,349300,False
2018.02.08,2300000,10000,2306000,2331000,2299000,465021,True
2018.02.07,2290000,81000,2412000,2413000,2290000,468961,False
2018.02.06,2371000,25000,2330000,2396000,2329000,388129,False
2018.02.05,2396000,11000,2325000,2416000,2300000,567158,True
2018.02.02,2385000,106000,2469000,2470000,2385000,585207,False
2018.02.01,2491000,4000,2531000,2548000,2486000,552189,False
2018.01.31,2495000,5000,2501000,2707000,2480000,1293626,True
2018.01.30,2490000,71000,2522000,2532000,2489000,245691,False
2018.01.29,2561000,22000,2560000,2574000,2545000,236776,True
2018.01.26,2539000,26000,2525000,2539000,2492000,207002,True
2018.01.25,2513000,46000,2461000,2518000,2458000,223207,True
2018.01.24,2467000,9000,2443000,2485000,2428000,191010,True
2018.01.23,2458000,46000,2433000,2458000,2415000,270654,True
2018.01.22,2412000,54000,2432000,2434000,2398000,250418,False
2018.01.19,2466000,29000,2519000,2519000,2452000,184399,False
2018.01.18,2495000,14000,2501000,2532000,2491000,296977,True
2018.01.17,2481000,19000,2501000,2501000,2453000,221061,False
2018.01.16,2500000,73000,2438000,2507000,2431000,407793,True
2018.01.15,2427000,17000,2440000,2449000,2396000,201920,True
2018.01.12,2410000,2000,2412000,2424000,2338000,545409,False
2018.01.11,2412000,30000,2410000,2463000,2401000,502476,False
2018.01.10,2442000,78000,2525000,2526000,2432000,371336,False
2018.01.09,2520000,81000,2573000,2586000,2499000,360272,False
2018.01.08,2601000,5000,2620000,2626000,2575000,167673,False
2018.01.05,2606000,52000,2565000,2606000,2560000,189623,True
2018.01.04,2554000,27000,2606000,2609000,2532000,233909,False
2018.01.03,2581000,30000,2627000,2628000,2571000,200270,True
2018.01.02,2551000,3000,2569000,2570000,2539000,169485,True
2017.12.28,2548000,80000,2478000,2548000,2475000,179709,True
2017.12.27,2468000,58000,2448000,2478000,2423000,214872,True
2017.12.26,2410000,75000,2488000,2505000,2410000,320797,False
2017.12.22,2485000,28000,2470000,2498000,2462000,223993,True
2017.12.21,2457000,87000,2550000,2553000,2455000,312486,False
2017.12.20,2544000,34000,2575000,2588000,2541000,201611,False
2017.12.19,2578000,18000,2577000,2604000,2576000,239572,True
2017.12.18,2560000,29000,2531000,2562000,2531000,147005,True
2017.12.15,2531000,22000,2562000,2574000,2526000,298571,False
2017.12.14,2553000,13000,2566000,2614000,2553000,406208,False
2017.12.13,2566000,39000,2605000,2605000,2555000,226674,False
